distancia_inicio_m,distancia_fin_m,junta,lat,lon,altura_m,diametro,espesor,SMYS,longitud_tubo_m,tipo_costura
3041.142,3053.319,GW2740,5.411173333,-72.32125778,279.175,355.6,12.7,60000,12.177,ERW
3053.319,3065.523,GW2750,5.411100278,-72.32133917,280.87,355.6,12.7,60000,12.204,ERW
3065.523,3077.676,GW2760,5.411043889,-72.3214325,282.087,355.6,12.7,60000,12.153,ERW
3077.676,3087.934,GW2770,5.411020556,-72.32153917,282.633,355.6,12.7,60000,10.258,ERW
3087.934,3100.134,GW2780,5.411014167,-72.32163167,282.676,355.6,12.7,60000,12.2,ERW
3100.134,3106.97,GW2790,5.410985556,-72.3217375,282.944,355.6,12.7,60000,6.836,ERW
3106.97,3116.661,GW2800,5.410959167,-72.32179361,283.112,355.6,9.53,60000,9.691,ERW
3116.661,3128.928,GW2810,5.410921111,-72.3218725,283.508,355.6,9.53,60000,12.267,ERW
3128.928,3141.005,GW2820,5.41089,-72.32197889,283.892,355.6,9.53,60000,12.077,ERW
3141.005,3153.253,GW2830,5.410862778,-72.32208472,284.033,355.6,9.53,60000,12.248,ERW
3153.253,3165.46,GW2840,5.410834722,-72.32219194,284.319,355.6,9.53,60000,12.207,ERW
3165.46,3177.566,GW2850,5.410806944,-72.32229889,284.529,355.6,9.53,60000,12.106,ERW
3177.566,3189.818,GW2860,5.410779444,-72.322405,284.799,355.6,9.53,60000,12.252,ERW
3189.818,3202.084,GW2870,5.4107525,-72.32251278,285.075,355.6,9.53,60000,12.266,ERW
3202.084,3214.309,GW2880,5.410725,-72.32262028,285.301,355.6,9.53,60000,12.225,ERW
3214.309,3226.426,GW2890,5.410697222,-72.3227275,285.532,355.6,9.53,60000,12.117,ERW
3226.426,3238.583,GW2900,5.410669444,-72.32283361,285.71,355.6,9.53,60000,12.157,ERW
3238.583,3250.702,GW2910,5.410641389,-72.32294,285.946,355.6,9.53,60000,12.119,ERW
3250.702,3262.966,GW2920,5.410613333,-72.32304611,286.145,355.6,9.53,60000,12.264,ERW
3262.966,3275.123,GW2930,5.410584444,-72.32315333,286.279,355.6,9.53,60000,12.157,ERW
3275.123,3285.891,GW2940,5.410556389,-72.32325972,286.414,355.6,9.53,60000,10.768,ERW
3285.891,3298.05,GW2950,5.410531389,-72.32335417,286.545,355.6,9.53,60000,12.159,ERW
3298.05,3310.062,GW2960,5.410504444,-72.32346083,286.498,355.6,9.53,60000,12.012,ERW
3310.062,3322.242,GW2970,5.4104775,-72.32356639,286.587,355.6,9.53,60000,12.18,ERW
3322.242,3334.445,GW2980,5.410450556,-72.32367306,286.709,355.6,9.53,60000,12.203,ERW
3334.445,3346.614,GW2990,5.4104225,-72.32378,286.781,355.6,9.53,60000,12.169,ERW
3346.614,3358.768,GW3000,5.410393889,-72.32388639,286.771,355.6,9.53,60000,12.154,ERW
3358.768,3370.842,GW3010,5.410365,-72.32399278,286.808,355.6,9.53,60000,12.074,ERW
3370.842,3382.976,GW3020,5.410336944,-72.32409833,286.744,355.6,9.53,60000,12.134,ERW
3382.976,3395.101,GW3030,5.410309444,-72.32420472,286.76,355.6,9.53,60000,12.125,ERW
3395.101,3407.193,GW3040,5.410281667,-72.32431111,286.701,355.6,9.53,60000,12.092,ERW
3407.193,3419.219,GW3050,5.410253333,-72.32441694,286.775,355.6,9.53,60000,12.026,ERW
3419.219,3431.334,GW3060,5.410225,-72.32452194,286.787,355.6,9.53,60000,12.115,ERW
3431.334,3443.421,GW3070,5.410196667,-72.32462806,286.775,355.6,9.53,60000,12.087,ERW
3443.421,3455.546,GW3080,5.410168333,-72.32473389,286.727,355.6,9.53,60000,12.125,ERW
3455.546,3465.689,GW3090,5.410140278,-72.32484,286.744,355.6,9.53,60000,10.143,ERW
3465.689,3477.722,GW3100,5.410117222,-72.32492889,286.661,355.6,9.53,60000,12.033,ERW
3477.722,3489.872,GW3110,5.410089722,-72.32503444,286.655,355.6,9.53,60000,12.15,ERW
3489.872,3502.047,GW3120,5.410062222,-72.32514083,286.628,355.6,9.53,60000,12.175,ERW
3502.047,3514.253,GW3130,5.410034167,-72.3252475,286.481,355.6,9.53,60000,12.206,ERW
3514.253,3526.291,GW3140,5.410006111,-72.32535444,286.334,355.6,9.53,60000,12.038,ERW
3526.291,3538.5,GW3150,5.409978333,-72.32545972,286.155,355.6,9.53,60000,12.209,ERW
3538.5,3550.7,GW3160,5.40995,-72.32556667,285.695,355.6,9.53,60000,12.2,ERW
3550.7,3562.773,GW3170,5.4099225,-72.32567361,285.178,355.6,9.53,60000,12.073,ERW
3562.773,3574.867,GW3180,5.409895278,-72.32577944,284.977,355.6,9.53,60000,12.094,ERW
3574.867,3578.897,GW3190,5.4098675,-72.32588556,284.784,355.6,9.53,60000,4.03,ERW
3578.897,3588.752,GW3200,5.409858333,-72.32592083,284.729,355.6,9.53,60000,9.855,ERW
3588.752,3600.996,GW3210,5.409835278,-72.32600694,284.489,355.6,9.53,60000,12.244,ERW
3600.996,3612.463,GW3220,5.409807222,-72.32611417,284.175,355.6,9.53,60000,11.467,ERW
3612.463,3624.724,GW3230,5.409781111,-72.32621472,283.918,355.6,9.53,60000,12.261,ERW
3624.724,3636.856,GW3240,5.409749722,-72.32632111,283.714,355.6,9.53,60000,12.132,ERW
3636.856,3649.047,GW3250,5.409716389,-72.32642583,283.533,355.6,9.53,60000,12.191,ERW
3649.047,3661.195,GW3260,5.409683889,-72.32653139,283.245,355.6,9.53,60000,12.148,ERW
3661.195,3673.423,GW3270,5.409651667,-72.32663667,283.002,355.6,9.53,60000,12.228,ERW
3673.423,3685.575,GW3280,5.409618889,-72.3267425,282.913,355.6,9.53,60000,12.152,ERW
3685.575,3694.843,GW3290,5.409586944,-72.32684778,282.802,355.6,9.53,60000,9.268,ERW
3694.843,3696.841,GW3300,5.409562778,-72.32692806,282.748,355.6,9.53,60000,1.998,ERW
3696.841,3709.04,GW3310,5.4095575,-72.32694528,282.754,355.6,9.53,60000,12.199,ERW
3709.04,3721.195,GW3320,5.409523333,-72.32705,281.982,355.6,9.53,60000,12.155,ERW
3721.195,3733.361,GW3330,5.409490833,-72.32715444,282.69,355.6,9.53,60000,12.166,ERW
3733.361,3745.413,GW3340,5.409459444,-72.32725972,283.593,355.6,9.53,60000,12.052,ERW
3745.413,3755.779,GW3350,5.409427222,-72.32736389,283.995,355.6,9.53,60000,10.366,ERW
3755.779,3767.083,GW3360,5.4094,-72.32745361,284.318,355.6,9.53,60000,11.304,ERW
3767.083,3778.363,GW3370,5.40937,-72.32755139,284.601,355.6,9.53,60000,11.28,ERW
3778.363,3780.23,GW3380,5.409321944,-72.32764083,284.823,355.6,9.53,60000,1.867,ERW
3780.23,3791.586,GW3390,5.409311667,-72.32765417,284.854,355.6,9.53,60000,11.356,ERW
3791.586,3797.871,GW3400,5.409235,-72.32772139,284.994,355.6,9.53,60000,6.285,ERW
3797.871,3809.173,GW3410,5.409186111,-72.32775056,285.034,355.6,9.53,60000,11.302,ERW
3809.173,3820.355,GW3420,5.409097778,-72.32780278,285.218,355.6,9.53,60000,11.182,ERW
3820.355,3831.366,GW3430,5.409010556,-72.32785444,285.421,355.6,9.53,60000,11.011,ERW
3831.366,3842.59,GW3440,5.408925278,-72.32790639,285.557,355.6,9.53,60000,11.224,ERW
3842.59,3853.707,GW3450,5.408839444,-72.32796083,285.731,355.6,9.53,60000,11.117,ERW
3853.707,3864.776,GW3460,5.408754167,-72.32801472,285.942,355.6,9.53,60000,11.069,ERW
3864.776,3876.027,GW3470,5.408668889,-72.3280675,286.122,355.6,9.53,60000,11.251,ERW
3876.027,3887.039,GW3480,5.408581944,-72.32812083,286.41,355.6,9.53,60000,11.012,ERW
3887.039,3898.138,GW3490,5.408496111,-72.3281725,286.549,355.6,9.53,60000,11.099,ERW
3898.138,3909.716,GW3500,5.408409722,-72.32822361,286.526,355.6,9.53,60000,11.578,ERW
3909.716,3919.93,GW3510,5.408309722,-72.32824889,286.4,355.6,9.53,60000,10.214,ERW
3919.93,3931.092,GW3520,5.408216944,-72.32824667,286.424,355.6,9.53,60000,11.162,ERW
3931.092,3942.148,GW3530,5.408115556,-72.32824306,286.296,355.6,9.53,60000,11.056,ERW
3942.148,3953.415,GW3540,5.408015556,-72.32823861,285.993,355.6,9.53,60000,11.267,ERW
3953.415,3964.709,GW3550,5.407913333,-72.32823361,285.876,355.6,9.53,60000,11.294,ERW
3964.709,3976.114,GW3560,5.407811111,-72.32822778,285.586,355.6,9.53,60000,11.405,ERW
3976.114,3987.47,GW3570,5.407707778,-72.32822194,285.245,355.6,9.53,60000,11.356,ERW
3987.47,3998.71,GW3580,5.407605,-72.32821583,285.011,355.6,9.53,60000,11.24,ERW
3998.71,4009.987,GW3590,5.407503056,-72.32820889,284.709,355.6,9.53,60000,11.277,ERW
4009.987,4021.283,GW3600,5.407401111,-72.32820111,284.535,355.6,9.53,60000,11.296,ERW
4021.283,4032.731,GW3610,5.407298889,-72.32819333,284.345,355.6,9.53,60000,11.448,ERW
4032.731,4043.986,GW3620,5.407195278,-72.32818611,284.175,355.6,9.53,60000,11.255,ERW
4043.986,4054.947,GW3630,5.407093333,-72.32818,284.029,355.6,9.53,60000,10.961,ERW
4054.947,4066.39,GW3640,5.406994167,-72.328175,283.542,355.6,9.53,60000,11.443,ERW
4066.39,4078.14,GW3650,5.406890278,-72.32817111,283.091,355.6,8.38,60000,11.75,ERW
4078.14,4089.389,GW3660,5.406785833,-72.32815278,282.671,355.6,9.53,60000,11.249,ERW
4089.389,4100.482,GW3670,5.4066875,-72.328125,282.258,355.6,9.53,60000,11.093,ERW
4100.482,4111.681,GW3680,5.406590556,-72.32809889,281.924,355.6,9.53,60000,11.199,ERW
4111.681,4123.127,GW3690,5.40649,-72.32809056,281.573,355.6,9.53,60000,11.446,ERW
4123.127,4134.094,GW3700,5.406386389,-72.32809722,281.329,355.6,9.53,60000,10.967,ERW
4134.094,4136.035,GW3710,5.406295278,-72.32813306,281.161,355.6,9.53,60000,1.941,ERW
4136.035,4147.226,GW3720,5.406280556,-72.32814278,281.113,355.6,9.53,60000,11.191,ERW
4147.226,4150.111,GW3730,5.406200556,-72.328205,280.6,355.6,9.53,60000,2.885,ERW
4150.111,4160.947,GW3740,5.406180833,-72.32822194,280.361,355.6,9.53,60000,10.836,ERW
4160.947,4172.156,GW3750,5.406125556,-72.32830056,278.932,355.6,9.53,60000,11.209,ERW
4172.156,4175.725,GW3760,5.406083889,-72.32839139,276.985,355.6,9.53,60000,3.569,ERW
4175.725,4187.497,GW3770,5.406070833,-72.32842056,276.361,355.6,8.38,60000,11.772,ERW
4187.497,4198.537,GW3780,5.406047778,-72.32851972,273.176,355.6,9.53,60000,11.04,ERW
4198.537,4210.445,GW3790,5.406042778,-72.328615,269.804,355.6,8.38,60000,11.908,ERW
4210.445,4221.864,GW3800,5.4060425,-72.32872111,268.548,355.6,9.53,60000,11.419,ERW
4221.864,4233.366,GW3810,5.406044444,-72.32882472,268.71,355.6,12.7,60000,11.502,ERW
4233.366,4245.472,GW3820,5.406049167,-72.32892861,268.516,355.6,12.7,60000,12.106,ERW
4245.472,4257.478,GW3830,5.406054167,-72.32903806,268.392,355.6,12.7,60000,12.006,ERW
4257.478,4269.568,GW3840,5.406059444,-72.32914667,268.402,355.6,12.7,60000,12.09,ERW
4269.568,4279.891,GW3850,5.406067222,-72.32925583,268.322,355.6,12.7,60000,10.323,ERW
4279.891,4292.003,GW3860,5.406075556,-72.32934917,268.208,355.6,12.7,60000,12.112,ERW
4292.003,4304.095,GW3870,5.406086944,-72.32945806,268.185,355.6,12.7,60000,12.092,ERW
4304.095,4316.101,GW3880,5.406098611,-72.32956694,268.252,355.6,12.7,60000,12.006,ERW
4316.101,4327.167,GW3890,5.406109444,-72.32967528,268.246,355.6,12.7,60000,11.066,ERW
4327.167,4339.189,GW3900,5.406118056,-72.329775,268.259,355.6,12.7,60000,12.022,ERW
4339.189,4351.322,GW3910,5.406127778,-72.32988333,268.068,355.6,12.7,60000,12.133,ERW
4351.322,4363.28,GW3920,5.4061375,-72.32999278,267.708,355.6,12.7,60000,11.958,ERW
4363.28,4375.396,GW3930,5.406145833,-72.33010083,267.49,355.6,12.7,60000,12.116,ERW
4375.396,4386.337,GW3940,5.406154167,-72.33021028,267.531,355.6,12.7,60000,10.941,ERW
4386.337,4397.73,GW3950,5.406161667,-72.33030889,267.475,355.6,9.53,60000,11.393,ERW
4397.73,4409.652,GW3960,5.406170556,-72.33041167,267.241,355.6,8.38,60000,11.922,ERW
4409.652,4417.503,GW3970,5.406184167,-72.33051722,268.995,355.6,9.53,60000,7.851,ERW
4417.503,4429.142,GW3980,5.406195278,-72.33058528,270.872,355.6,9.53,60000,11.639,ERW
4429.142,4439.772,GW3990,5.406216944,-72.3306875,272.204,355.6,9.53,60000,10.63,ERW
4439.772,4451.106,GW4000,5.406239444,-72.33078083,272.526,355.6,9.53,60000,11.334,ERW
4451.106,4462.577,GW4010,5.406265833,-72.33088,272.725,355.6,9.53,60000,11.471,ERW
4462.577,4474.055,GW4020,5.406293611,-72.33097972,272.698,355.6,9.53,60000,11.478,ERW
4474.055,4485.286,GW4030,5.406321944,-72.33107889,272.518,355.6,9.53,60000,11.231,ERW
4485.286,4496.841,GW4040,5.406350833,-72.33117556,272.458,355.6,9.53,60000,11.555,ERW
4496.841,4508.337,GW4050,5.406380556,-72.331275,272.687,355.6,9.53,60000,11.496,ERW
4508.337,4520.231,GW4060,5.406409167,-72.33137417,272.679,355.6,8.38,60000,11.894,ERW
4520.231,4530.801,GW4070,5.406437222,-72.33147639,271.42,355.6,8.38,60000,10.57,ERW
4530.801,4541.165,GW4080,5.406463333,-72.3315675,270.844,355.6,9.53,60000,10.364,ERW
4541.165,4551.441,GW4090,5.406488333,-72.33165722,270.971,355.6,8.38,60000,10.276,ERW
4551.441,4562.128,GW4100,5.406513333,-72.331745,272.296,355.6,8.38,60000,10.687,ERW
4562.128,4573.698,GW4110,5.406541944,-72.33183611,273.131,355.6,9.53,60000,11.57,ERW
4573.698,4584.944,GW4120,5.406573889,-72.331935,273.598,355.6,9.53,60000,11.246,ERW
4584.944,4596.338,GW4130,5.406604722,-72.33203111,274.034,355.6,9.53,60000,11.394,ERW
4596.338,4607.687,GW4140,5.4066375,-72.33212833,273.943,355.6,9.53,60000,11.349,ERW
4607.687,4616.508,GW4150,5.406671389,-72.33222444,273.945,355.6,9.53,60000,8.821,ERW
4616.508,4627.754,GW4160,5.406698333,-72.33229889,273.93,355.6,9.53,60000,11.246,ERW
4627.754,4639.118,GW4170,5.4067025,-72.33239833,274.003,355.6,9.53,60000,11.364,ERW
4639.118,4650.629,GW4180,5.4066825,-72.33249861,273.946,355.6,9.53,60000,11.511,ERW
4650.629,4661.831,GW4190,5.406662222,-72.3326,273.759,355.6,9.53,60000,11.202,ERW
4661.831,4673.195,GW4200,5.406641389,-72.33269833,273.622,355.6,9.53,60000,11.364,ERW
4673.195,4684.632,GW4210,5.4066175,-72.33279778,273.458,355.6,9.53,60000,11.437,ERW
4684.632,4688.66,GW4220,5.406573056,-72.33288917,273.379,355.6,12.7,60000,4.028,ERW
4688.66,4690.491,GW4230,5.406551111,-72.33291833,273.327,355.6,12.7,60000,1.831,ERW
4690.491,4691.941,GW4240,5.406541389,-72.33293139,273.303,355.6,18.83,60000,1.45,ERW
4691.941,4703.016,GW4250,5.406533333,-72.33294167,273.286,355.6,9.53,60000,11.075,ERW
4703.016,4706.0,GW4260,5.406473889,-72.33302167,273.249,355.6,9.53,60000,2.984,ERW
4706.0,4718.304,GW4270,5.406457778,-72.33304306,273.289,355.6,9.53,60000,12.304,ERW
4718.304,4730.588,GW4280,5.4063925,-72.3331325,273.416,355.6,9.53,60000,12.284,ERW
4730.588,4742.852,GW4290,5.406326389,-72.33322083,273.449,355.6,9.53,60000,12.264,ERW
4742.852,4754.846,GW4300,5.406260278,-72.33330917,273.418,355.6,9.53,60000,11.994,ERW
4754.846,4764.209,GW4310,5.406196111,-72.33339583,273.388,355.6,9.53,60000,9.363,ERW
4764.209,4776.49,GW4320,5.406145833,-72.33346361,273.279,355.6,9.53,60000,12.281,ERW
4776.49,4788.709,GW4330,5.40608,-72.33355222,273.057,355.6,9.53,60000,12.219,ERW
4788.709,4801.001,GW4340,5.406014444,-72.33364028,272.892,355.6,9.53,60000,12.292,ERW
4801.001,4813.304,GW4350,5.405948333,-72.33372889,272.775,355.6,9.53,60000,12.303,ERW
4813.304,4825.61,GW4360,5.405881944,-72.3338175,272.825,355.6,9.53,60000,12.306,ERW
4825.61,4837.906,GW4370,5.405815556,-72.33390583,272.888,355.6,9.53,60000,12.296,ERW
4837.906,4850.207,GW4380,5.405749444,-72.33399472,272.918,355.6,9.53,60000,12.301,ERW
4850.207,4862.526,GW4390,5.405683889,-72.33408389,272.736,355.6,9.53,60000,12.319,ERW
4862.526,4874.843,GW4400,5.405618611,-72.33417333,272.695,355.6,9.53,60000,12.317,ERW
4874.843,4887.146,GW4410,5.4055525,-72.33426222,272.708,355.6,9.53,60000,12.303,ERW
4887.146,4899.457,GW4420,5.405486111,-72.33435056,272.725,355.6,9.53,60000,12.311,ERW
4899.457,4911.768,GW4430,5.40542,-72.33443944,272.7,355.6,9.53,60000,12.311,ERW
4911.768,4924.063,GW4440,5.405353333,-72.33452778,272.783,355.6,9.53,60000,12.295,ERW
4924.063,4934.856,GW4450,5.405286389,-72.33461583,272.771,355.6,9.53,60000,10.793,ERW
4934.856,4947.155,GW4460,5.405227778,-72.33469306,272.64,355.6,9.53,60000,12.299,ERW
4947.155,4959.446,GW4470,5.405162222,-72.33478222,272.365,355.6,9.53,60000,12.291,ERW
4959.446,4971.754,GW4480,5.405097778,-72.33487194,272.148,355.6,9.53,60000,12.308,ERW
4971.754,4983.702,GW4490,5.4050325,-72.33496139,272.165,355.6,9.53,60000,11.948,ERW
4983.702,4986.391,GW4500,5.4049675,-72.33504667,272.738,355.6,9.53,60000,2.689,ERW
4986.391,4998.671,GW4510,5.404952778,-72.33506583,272.873,355.6,9.53,60000,12.28,ERW
4998.671,5006.175,GW4520,5.404888056,-72.335155,272.835,355.6,9.53,60000,7.504,ERW
5006.175,5018.528,GW4530,5.404852778,-72.33521194,271.893,355.6,9.53,60000,12.353,ERW
5018.528,5030.806,GW4540,5.404785556,-72.33529889,272.372,355.6,9.53,60000,12.278,ERW
5030.806,5043.111,GW4550,5.404715556,-72.33538389,273.316,355.6,9.53,60000,12.305,ERW
5043.111,5055.405,GW4560,5.404658056,-72.33547806,273.64,355.6,9.53,60000,12.294,ERW
5055.405,5067.693,GW4570,5.404603611,-72.33557417,273.765,355.6,9.53,60000,12.288,ERW
5067.693,5079.999,GW4580,5.404548611,-72.33567,273.66,355.6,9.53,60000,12.306,ERW
5079.999,5092.307,GW4590,5.404493056,-72.33576583,273.698,355.6,9.53,60000,12.308,ERW
5092.307,5104.605,GW4600,5.404436944,-72.33586111,274.054,355.6,9.53,60000,12.298,ERW
5104.605,5116.888,GW4610,5.404381389,-72.33595667,274.146,355.6,9.53,60000,12.283,ERW
5116.888,5129.192,GW4620,5.404326389,-72.3360525,274.143,355.6,9.53,60000,12.304,ERW
5129.192,5141.503,GW4630,5.404271389,-72.33614833,274.18,355.6,9.53,60000,12.311,ERW
5141.503,5153.804,GW4640,5.404215833,-72.33624417,274.171,355.6,9.53,60000,12.301,ERW
5153.804,5166.078,GW4650,5.404160278,-72.33633972,274.199,355.6,9.53,60000,12.274,ERW
5166.078,5178.384,GW4660,5.404105278,-72.33643556,274.038,355.6,9.53,60000,12.306,ERW
5178.384,5190.678,GW4670,5.404047778,-72.33652972,273.675,355.6,9.53,60000,12.294,ERW
5190.678,5202.976,GW4680,5.403987222,-72.33662222,273.528,355.6,9.53,60000,12.298,ERW
5202.976,5204.965,GW4690,5.403924167,-72.33671306,273.71,355.6,9.53,60000,1.989,ERW
5204.965,5217.178,GW4700,5.403913889,-72.33672778,273.704,355.6,9.53,60000,12.213,ERW
5217.178,5229.474,GW4710,5.403849722,-72.33681694,274.087,355.6,9.53,60000,12.296,ERW
5229.474,5241.294,GW4720,5.403786944,-72.33690778,274.318,355.6,9.53,60000,11.82,ERW
5241.294,5253.538,GW4730,5.403725556,-72.33699444,274.421,355.6,9.53,60000,12.244,ERW
5253.538,5265.346,GW4740,5.403661389,-72.33708389,274.513,355.6,9.53,60000,11.808,ERW
5265.346,5277.615,GW4750,5.403599722,-72.33717028,274.673,355.6,9.53,60000,12.269,ERW
5277.615,5289.88,GW4760,5.403535278,-72.33726,274.946,355.6,9.53,60000,12.265,ERW
5289.88,5302.136,GW4770,5.403471389,-72.33734972,275.211,355.6,9.53,60000,12.256,ERW
5302.136,5314.402,GW4780,5.403408056,-72.33744,275.291,355.6,9.53,60000,12.266,ERW
5314.402,5326.671,GW4790,5.403345278,-72.33753083,275.436,355.6,9.53,60000,12.269,ERW
5326.671,5338.93,GW4800,5.403283056,-72.33762194,275.508,355.6,9.53,60000,12.259,ERW
5338.93,5351.163,GW4810,5.403221111,-72.33771306,275.525,355.6,9.53,60000,12.233,ERW
5351.163,5363.412,GW4820,5.403158889,-72.33780389,275.512,355.6,9.53,60000,12.249,ERW
5363.412,5375.652,GW4830,5.403096389,-72.33789444,275.618,355.6,9.53,60000,12.24,ERW
5375.652,5387.89,GW4840,5.403033611,-72.33798472,275.694,355.6,9.53,60000,12.238,ERW
5387.89,5400.119,GW4850,5.40297,-72.33807444,275.794,355.6,9.53,60000,12.229,ERW
5400.119,5412.362,GW4860,5.402905833,-72.33816389,275.869,355.6,9.53,60000,12.243,ERW
5412.362,5424.604,GW4870,5.402842222,-72.33825389,275.925,355.6,9.53,60000,12.242,ERW
5424.604,5436.863,GW4880,5.402778889,-72.33834389,275.985,355.6,9.53,60000,12.259,ERW
5436.863,5449.114,GW4890,5.402715278,-72.33843389,276.281,355.6,9.53,60000,12.251,ERW
5449.114,5459.915,GW4900,5.402651667,-72.33852361,276.663,355.6,9.53,60000,10.801,ERW
5459.915,5470.125,GW4910,5.402595833,-72.33860306,276.815,355.6,9.53,60000,10.21,ERW
5470.125,5482.405,GW4920,5.402543056,-72.33867806,277.021,355.6,9.53,60000,12.28,ERW
5482.405,5493.134,GW4930,5.402479722,-72.33876861,277.191,355.6,9.53,60000,10.729,ERW
5493.134,5502.313,GW4940,5.402424167,-72.33884778,277.352,355.6,9.53,60000,9.179,ERW
5502.313,5514.602,GW4950,5.402376667,-72.33891528,277.472,355.6,9.53,60000,12.289,ERW
5514.602,5526.899,GW4960,5.402313056,-72.33900556,277.633,355.6,9.53,60000,12.297,ERW
5526.899,5539.187,GW4970,5.402249167,-72.33909583,277.705,355.6,9.53,60000,12.288,ERW
5539.187,5551.469,GW4980,5.402185278,-72.33918583,277.712,355.6,9.53,60000,12.282,ERW
5551.469,5563.752,GW4990,5.402121944,-72.33927611,277.729,355.6,9.53,60000,12.283,ERW
5563.752,5575.952,GW5000,5.402058056,-72.33936639,277.738,355.6,9.53,60000,12.2,ERW
5575.952,5588.196,GW5010,5.401994444,-72.33945583,277.72,355.6,9.53,60000,12.244,ERW
5588.196,5600.251,GW5020,5.401930833,-72.33954556,277.805,355.6,9.53,60000,12.055,ERW
5600.251,5607.727,GW5030,5.401868056,-72.33963389,277.926,355.6,9.53,60000,7.476,ERW
5607.727,5612.258,GW5040,5.401829444,-72.33968889,277.953,355.6,9.53,60000,4.531,ERW
5612.258,5624.502,GW5050,5.401805833,-72.3397225,277.961,355.6,9.53,60000,12.244,ERW
5624.502,5636.754,GW5060,5.401743056,-72.33981278,278.044,355.6,9.53,60000,12.252,ERW
5636.754,5648.993,GW5070,5.401680278,-72.33990333,278.174,355.6,9.53,60000,12.239,ERW
5648.993,5661.158,GW5080,5.401618056,-72.33999417,278.313,355.6,9.53,60000,12.165,ERW
5661.158,5673.374,GW5090,5.401556111,-72.34008417,278.46,355.6,9.53,60000,12.216,ERW
5673.374,5685.643,GW5100,5.401493611,-72.34017472,278.61,355.6,9.53,60000,12.269,ERW
5685.643,5697.87,GW5110,5.401430556,-72.340265,278.651,355.6,9.53,60000,12.227,ERW
5697.87,5710.103,GW5120,5.401367222,-72.340355,278.678,355.6,9.53,60000,12.233,ERW
5710.103,5722.328,GW5130,5.401303611,-72.34044472,278.737,355.6,9.53,60000,12.225,ERW
5722.328,5734.57,GW5140,5.401240278,-72.34053444,278.858,355.6,9.53,60000,12.242,ERW
5734.57,5746.825,GW5150,5.401177222,-72.34062472,279.007,355.6,9.53,60000,12.255,ERW
5746.825,5759.094,GW5160,5.401114167,-72.340715,278.978,355.6,9.53,60000,12.269,ERW
5759.094,5771.387,GW5170,5.401051389,-72.34080583,278.912,355.6,9.53,60000,12.293,ERW
5771.387,5783.605,GW5180,5.400988333,-72.34089667,278.989,355.6,9.53,60000,12.218,ERW
5783.605,5795.852,GW5190,5.400925556,-72.34098694,279.041,355.6,9.53,60000,12.247,ERW
5795.852,5808.075,GW5200,5.400861667,-72.34107667,279.131,355.6,9.53,60000,12.223,ERW
5808.075,5820.13,GW5210,5.400797778,-72.34116611,279.16,355.6,9.53,60000,12.055,ERW
5820.13,5832.421,GW5220,5.400734722,-72.34125417,279.217,355.6,9.53,60000,12.291,ERW
5832.421,5844.729,GW5230,5.400670556,-72.34134417,279.295,355.6,9.53,60000,12.308,ERW
5844.729,5857.035,GW5240,5.400606667,-72.34143444,279.29,355.6,9.53,60000,12.306,ERW
5857.035,5869.344,GW5250,5.400542778,-72.341525,279.41,355.6,9.53,60000,12.309,ERW
5869.344,5881.637,GW5260,5.400479722,-72.34161583,279.649,355.6,9.53,60000,12.293,ERW
5881.637,5893.894,GW5270,5.400416667,-72.34170667,280.092,355.6,9.53,60000,12.257,ERW
5893.894,5906.089,GW5280,5.400353611,-72.34179667,280.704,355.6,9.53,60000,12.195,ERW
5906.089,5918.154,GW5290,5.400289722,-72.34188583,281.064,355.6,9.53,60000,12.065,ERW
5918.154,5930.424,GW5300,5.400226389,-72.34197389,281.375,355.6,9.53,60000,12.27,ERW
5930.424,5942.617,GW5310,5.400163611,-72.34206389,282.576,355.6,9.53,60000,12.193,ERW
5942.617,5954.858,GW5320,5.400101944,-72.34215361,283.955,355.6,9.53,60000,12.241,ERW
5954.858,5967.103,GW5330,5.400038889,-72.34224333,284.695,355.6,9.53,60000,12.245,ERW
