distancia_m,profundidad_mm,corrida_ILI,tipo_defecto,largo,ancho,latitud,longitud,posicion_horaria_hh_mm,tipo_anomalia,posicion_pared,reduccion_diametro_o_deformacion_porcentaje,comentarios,junta_anterior_m,junta_posterior_m,estado_A_I_R
103688.674,0.6985,ROSEN2013,CIGR,40,64,4.91434198,-72.93293572,12:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103688.739,0.635,ROSEN2013,PITT,23,26,4.91434256,-72.93293574,13:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103688.9,0.635,ROSEN2013,PITT,45,43,4.91434401,-72.93293577,14:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103689.445,0.635,ROSEN2013,PITT,22,26,4.91434891,-72.93293584,15:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103689.513,0.635,ROSEN2013,PITT,38,27,4.91434952,-72.93293585,16:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103689.727,0.635,ROSEN2013,CISL,16,18,4.91435144,-72.93293588,17:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103689.727,0.635,ROSEN2013,CISL,80,56,4.91435144,-72.93293588,18:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103689.781,0.635,ROSEN2013,CIGR,26,56,4.91435192,-72.93293589,19:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103690.035,0.635,ROSEN2013,PITT,21,18,4.9143542,-72.93293592,20:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103690.192,0.635,ROSEN2013,PITT,23,24,4.91435561,-72.93293594,21:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103690.771,0.762,ROSEN2013,PITT,29,37,4.91436081,-72.932936,22:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.344,0.635,ROSEN2013,PITT,38,24,4.91436594,-72.932936,23:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.365,1.016,ROSEN2013,PITT,61,46,4.91436613,-72.932936,0:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.365,0.635,ROSEN2013,PITT,21,18,4.91436613,-72.932936,1:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.403,1.016,ROSEN2013,PITT,23,19,4.91436647,-72.93293601,2:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.459,0.635,ROSEN2013,PITT,22,18,4.91436697,-72.93293601,3:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.524,0.635,ROSEN2013,PITT,26,33,4.91436756,-72.93293601,4:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103691.748,0.635,ROSEN2013,PITT,51,24,4.91436956,-72.93293601,5:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103692.08,0.635,ROSEN2013,PITT,26,18,4.91437254,-72.93293601,6:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103692.355,0.635,ROSEN2013,PITT,28,23,4.914375,-72.93293601,7:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103692.591,0.635,ROSEN2013,PITT,58,42,4.91437711,-72.93293599,8:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103693.159,0.635,ROSEN2013,CISL,20,18,4.91438218,-72.93293593,9:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103693.757,0.762,ROSEN2013,PITT,80,48,4.91438753,-72.93293587,10:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103693.757,0.6985,ROSEN2013,PITT,30,20,4.91438753,-72.93293587,11:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103693.815,0.762,ROSEN2013,PITT,22,20,4.91438805,-72.93293586,12:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103695.125,0.635,ROSEN2013,PITT,28,26,4.91439971,-72.93293559,13:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103695.796,0.635,ROSEN2013,PITT,21,18,4.91440567,-72.93293541,14:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103695.796,0.6985,ROSEN2013,CISL,72,60,4.91440567,-72.93293541,15:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103695.823,0.635,ROSEN2013,PITT,24,18,4.91440591,-72.9329354,16:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103695.852,0.6985,ROSEN2013,CISL,16,20,4.91440617,-72.93293539,17:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103697.471,0.8255,ROSEN2013,PITT,27,18,4.91442049,-72.93293481,18:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103697.545,0.635,ROSEN2013,CISL,19,29,4.91442115,-72.93293478,19:00,Corrosión,EXT,0,indicaciones adicionales,103686.156,103698.362,A
103698.552,0.635,ROSEN2013,CISL,16,25,4.91443005,-72.93293441,20:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.261,0.635,ROSEN2013,CISL,19,46,4.91443631,-72.93293414,21:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.372,0.635,ROSEN2013,PITT,26,22,4.9144373,-72.9329341,22:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.39,0.635,ROSEN2013,CISL,20,22,4.91443745,-72.93293409,23:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.464,0.635,ROSEN2013,PITT,24,18,4.91443811,-72.93293406,0:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.58,0.635,ROSEN2013,CISL,19,18,4.91443913,-72.93293401,1:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.619,0.635,ROSEN2013,CISL,16,25,4.91443947,-72.93293399,2:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.755,0.635,ROSEN2013,CISL,14,18,4.91444067,-72.93293393,3:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.755,0.635,ROSEN2013,CISL,30,58,4.91444067,-72.93293393,4:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103699.77,0.635,ROSEN2013,CISL,15,18,4.9144408,-72.93293392,5:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103700.24,0.635,ROSEN2013,CISL,19,21,4.91444494,-72.93293371,6:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103700.319,0.635,ROSEN2013,CISL,13,18,4.91444563,-72.93293367,7:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103700.553,0.635,ROSEN2013,PITT,26,20,4.91444769,-72.93293357,8:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103700.905,0.635,ROSEN2013,PITT,22,20,4.91445078,-72.93293337,9:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103701.238,0.635,ROSEN2013,PITT,36,18,4.91445369,-72.93293319,10:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103701.434,0.635,ROSEN2013,PITT,20,18,4.9144554,-72.93293308,11:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103701.493,0.635,ROSEN2013,CISL,15,18,4.91445592,-72.93293304,12:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103701.676,0.635,ROSEN2013,CISL,16,27,4.91445752,-72.93293294,13:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103702.057,0.762,ROSEN2013,PITT,21,18,4.91446085,-72.93293272,14:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103702.125,0.635,ROSEN2013,CISL,15,18,4.91446144,-72.93293268,15:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103702.301,0.635,ROSEN2013,CISL,16,32,4.91446298,-72.93293256,16:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103704.37,0.6985,ROSEN2013,CISL,13,18,4.91448101,-72.93293126,17:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103704.422,0.635,ROSEN2013,PITT,21,18,4.91448146,-72.93293122,18:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103704.513,0.635,ROSEN2013,CISL,14,18,4.91448225,-72.93293117,19:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103705.189,0.635,ROSEN2013,CISL,13,18,4.91448813,-72.93293075,20:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103705.322,0.635,ROSEN2013,PITT,22,28,4.91448929,-72.93293067,21:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103705.339,0.635,ROSEN2013,CISL,18,18,4.91448944,-72.93293066,22:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103705.339,0.635,ROSEN2013,CISL,75,65,4.91448944,-72.93293066,23:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103705.387,0.635,ROSEN2013,PITT,27,18,4.91448986,-72.93293063,0:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103706.157,0.635,ROSEN2013,CISL,19,18,4.91449655,-72.93293017,1:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103709.033,0.635,ROSEN2013,PITT,22,21,4.91452157,-72.93292844,2:00,Corrosión,EXT,0,indicaciones adicionales,103698.362,103710.458,A
103720.337,0.6985,ROSEN2013,GENE,70,128,4.9146199,-72.93292181,3:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103710.458,103722.531,A
103720.337,0.6985,ROSEN2013,GENE,70,50,4.9146199,-72.93292181,4:00,Corrosión,EXT,0,indicaciones adicionales,103710.458,103722.531,A
103720.359,0.6985,ROSEN2013,PITT,32,29,4.91462009,-72.93292179,5:00,Corrosión,EXT,0,indicaciones adicionales,103710.458,103722.531,A
103720.381,0.635,ROSEN2013,CISL,12,20,4.91462028,-72.93292178,6:00,Corrosión,EXT,0,indicaciones adicionales,103710.458,103722.531,A
103734.959,0.635,ROSEN2013,CISL,15,18,4.91474709,-72.93291365,7:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.182,0.635,ROSEN2013,PITT,29,43,4.91474903,-72.93291353,8:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.206,0.635,ROSEN2013,PITT,25,18,4.91474924,-72.93291352,9:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.253,0.635,ROSEN2013,PITT,33,36,4.91474965,-72.9329135,10:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.368,0.635,ROSEN2013,PITT,42,21,4.91475065,-72.93291344,11:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.368,1.016,ROSEN2013,AXGR,243,70,4.91475065,-72.93291344,12:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.427,1.016,ROSEN2013,AXGR,89,33,4.91475116,-72.93291341,13:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.433,0.6985,ROSEN2013,PITT,42,18,4.91475121,-72.93291341,14:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.536,0.635,ROSEN2013,PITT,24,24,4.91475211,-72.93291335,15:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.586,0.635,ROSEN2013,CISL,18,18,4.91475254,-72.93291333,16:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.591,0.635,ROSEN2013,PITT,20,25,4.91475258,-72.93291332,17:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.685,0.635,ROSEN2013,PITT,21,25,4.9147534,-72.93291328,18:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.857,0.762,ROSEN2013,PITT,105,74,4.9147549,-72.93291319,19:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.857,0.762,ROSEN2013,PITT,23,21,4.9147549,-72.93291319,20:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103735.915,0.635,ROSEN2013,PITT,47,39,4.9147554,-72.93291316,21:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103736.005,0.635,ROSEN2013,PITT,35,18,4.91475618,-72.93291311,22:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103736.422,0.635,ROSEN2013,CISL,16,25,4.91475981,-72.9329129,23:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103736.726,0.635,ROSEN2013,CISL,18,18,4.91476245,-72.93291275,0:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.148,0.635,ROSEN2013,CISL,20,20,4.91476612,-72.93291253,1:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.39,0.635,ROSEN2013,PITT,37,23,4.91476822,-72.93291241,2:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.39,0.635,ROSEN2013,PITT,37,65,4.91476822,-72.93291241,3:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.394,0.635,ROSEN2013,PITT,31,23,4.91476826,-72.9329124,4:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.528,0.635,ROSEN2013,PITT,49,20,4.91476942,-72.93291234,5:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.528,0.635,ROSEN2013,PITT,49,36,4.91476942,-72.93291234,6:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.551,0.635,ROSEN2013,CISL,16,18,4.91476962,-72.93291232,7:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103737.684,0.635,ROSEN2013,CIGR,30,46,4.91477078,-72.93291226,8:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103738.179,0.635,ROSEN2013,CISL,12,18,4.91477508,-72.932912,9:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103738.234,0.762,ROSEN2013,PITT,167,106,4.91477556,-72.93291198,10:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103738.234,0.6985,ROSEN2013,PITT,52,52,4.91477556,-72.93291198,11:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103738.291,0.762,ROSEN2013,PITT,27,25,4.91477606,-72.93291195,12:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103738.306,0.635,ROSEN2013,PITT,51,34,4.91477619,-72.93291194,13:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103738.378,0.635,ROSEN2013,PITT,23,22,4.91477681,-72.93291191,14:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.071,0.6985,ROSEN2013,PITT,21,25,4.91478283,-72.93291158,15:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.071,0.6985,ROSEN2013,PITT,101,53,4.91478283,-72.93291158,16:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.106,0.635,ROSEN2013,GENE,66,52,4.91478313,-72.93291156,17:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.232,0.6985,ROSEN2013,CISL,19,76,4.91478422,-72.9329115,18:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.342,0.635,ROSEN2013,PITT,33,40,4.91478518,-72.93291145,19:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.446,0.635,ROSEN2013,PITT,44,19,4.91478608,-72.9329114,20:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103739.621,0.635,ROSEN2013,PITT,53,59,4.9147876,-72.93291132,21:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.025,0.635,ROSEN2013,CIGR,23,41,4.91479111,-72.93291113,22:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.391,0.6985,ROSEN2013,CIGR,31,53,4.91479429,-72.93291095,23:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.391,0.6985,ROSEN2013,CIGR,123,54,4.91479429,-72.93291095,0:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.444,0.635,ROSEN2013,GENE,70,51,4.91479475,-72.93291093,1:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.829,0.635,ROSEN2013,CIGR,43,72,4.91479809,-72.93291075,2:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.914,0.635,ROSEN2013,GENE,62,70,4.91479883,-72.93291071,3:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103740.914,0.762,ROSEN2013,CISL,151,79,4.91479883,-72.93291071,4:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103741.006,0.762,ROSEN2013,CISL,17,21,4.91479962,-72.93291067,5:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103741.047,0.6985,ROSEN2013,CISL,18,20,4.91479998,-72.93291065,6:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103741.527,0.635,ROSEN2013,PITT,21,30,4.91480414,-72.93291043,7:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103741.781,0.635,ROSEN2013,CIGR,21,49,4.91480634,-72.93291032,8:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103742.129,0.6985,ROSEN2013,GENE,77,124,4.91480935,-72.93291017,9:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103742.938,0.635,ROSEN2013,CISL,17,18,4.91481636,-72.93290981,10:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.012,0.635,ROSEN2013,PITT,43,31,4.914817,-72.93290978,11:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.012,0.762,ROSEN2013,CISL,62,31,4.914817,-72.93290978,12:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.059,0.762,ROSEN2013,CISL,15,18,4.91481741,-72.93290975,13:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.472,0.6985,ROSEN2013,CISL,16,18,4.91482099,-72.93290958,14:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.535,0.9525,ROSEN2013,PITT,215,86,4.91482153,-72.93290955,15:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.535,0.762,ROSEN2013,PITT,25,22,4.91482153,-72.93290955,16:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.553,0.635,ROSEN2013,PITT,21,30,4.91482169,-72.93290954,17:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.601,0.9525,ROSEN2013,PITT,42,27,4.9148221,-72.93290952,18:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.671,0.6985,ROSEN2013,CISL,19,18,4.91482271,-72.93290949,19:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.684,0.635,ROSEN2013,CISL,16,19,4.91482282,-72.93290949,20:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.694,0.8255,ROSEN2013,PITT,24,18,4.91482291,-72.93290948,21:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103743.709,0.635,ROSEN2013,CIGR,41,83,4.91482304,-72.93290948,22:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103744.424,0.635,ROSEN2013,CISL,20,24,4.91482923,-72.93290918,23:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103744.707,0.635,ROSEN2013,CIGR,41,75,4.91483168,-72.93290906,0:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103744.712,0.635,ROSEN2013,CISL,16,48,4.91483172,-72.93290906,1:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103744.812,0.8255,ROSEN2013,CISL,18,18,4.91483259,-72.93290902,2:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103745.34,0.635,ROSEN2013,PITT,22,18,4.91483716,-72.9329088,3:00,Corrosión,EXT,0,nota 1 / indic.adic.,103734.675,103746.864,A
103745.504,0.762,ROSEN2013,CISL,98,70,4.91483858,-72.93290873,4:00,Agrup.de Corrosión,EXT,0,nota 1 / indic.adic.,103734.675,103746.864,A
103745.504,0.762,ROSEN2013,CISL,17,25,4.91483858,-72.93290873,5:00,Corrosión,EXT,0,nota 1 / indic.adic.,103734.675,103746.864,A
103745.53,0.762,ROSEN2013,CISL,15,18,4.9148388,-72.93290872,6:00,Corrosión,EXT,0,nota 1 / indic.adic.,103734.675,103746.864,A
103745.564,0.635,ROSEN2013,PITT,38,27,4.9148391,-72.9329087,7:00,Corrosión,EXT,0,nota 1 / indic.adic.,103734.675,103746.864,A
103746.037,0.6985,ROSEN2013,CISL,18,20,4.91484319,-72.9329085,8:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.113,0.762,ROSEN2013,CISL,46,39,4.91484385,-72.93290847,9:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.113,0.635,ROSEN2013,PITT,28,38,4.91484385,-72.93290847,10:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.147,0.762,ROSEN2013,CISL,12,18,4.91484414,-72.93290846,11:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.225,0.635,ROSEN2013,PITT,29,24,4.91484482,-72.93290843,12:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.317,0.635,ROSEN2013,PITT,113,57,4.91484561,-72.93290839,13:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.317,0.635,ROSEN2013,PITT,39,49,4.91484561,-72.93290839,14:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.378,0.635,ROSEN2013,PITT,52,41,4.91484614,-72.93290836,15:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.471,0.762,ROSEN2013,CISL,169,65,4.91484695,-72.93290832,16:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.471,0.635,ROSEN2013,PITT,35,18,4.91484695,-72.93290832,17:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.528,0.762,ROSEN2013,CISL,17,19,4.91484744,-72.9329083,18:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103746.569,0.635,ROSEN2013,GENE,71,65,4.9148478,-72.93290828,19:00,Corrosión,EXT,0,indicaciones adicionales,103734.675,103746.864,A
103750.226,0.635,ROSEN2013,CISL,16,22,4.91487949,-72.93290684,20:00,Corrosión,EXT,0,indicaciones adicionales,103746.864,103758.936,A
103753.118,0.635,ROSEN2013,CISL,14,22,4.91490455,-72.93290584,21:00,Corrosión,EXT,0,indicaciones adicionales,103746.864,103758.936,A
103757.597,0.635,ROSEN2013,CISL,18,20,4.91494406,-72.93290427,22:00,Corrosión,EXT,0,indicaciones adicionales,103746.864,103758.936,A
103759.001,0.635,ROSEN2013,CIGR,25,52,4.91495654,-72.93290376,23:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103759.1,0.635,ROSEN2013,CISL,17,18,4.91495742,-72.93290372,0:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103759.454,0.635,ROSEN2013,PITT,24,18,4.91496057,-72.93290359,1:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103759.933,0.635,ROSEN2013,PITT,28,18,4.91496483,-72.93290342,2:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.092,0.635,ROSEN2013,PITT,52,120,4.91496625,-72.93290336,3:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.092,0.635,ROSEN2013,PITT,50,73,4.91496625,-72.93290336,4:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.1,0.635,ROSEN2013,PITT,44,18,4.91496632,-72.93290335,5:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.29,0.635,ROSEN2013,PITT,183,140,4.91496801,-72.93290328,6:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.29,0.635,ROSEN2013,PITT,29,18,4.91496801,-72.93290328,7:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.314,0.635,ROSEN2013,PITT,26,37,4.91496822,-72.93290327,8:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.343,0.635,ROSEN2013,PITT,46,18,4.91496848,-72.93290326,9:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.343,0.635,ROSEN2013,PITT,35,40,4.91496848,-72.93290326,10:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.39,0.635,ROSEN2013,PITT,28,27,4.9149689,-72.93290324,11:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.445,0.635,ROSEN2013,PITT,28,18,4.91496939,-72.93290322,12:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.527,0.8255,ROSEN2013,PITT,24,20,4.91497012,-72.93290319,13:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.541,0.8255,ROSEN2013,PITT,25,29,4.91497025,-72.93290319,14:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.716,1.016,ROSEN2013,PITT,79,31,4.91497181,-72.93290312,15:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.716,1.016,ROSEN2013,PITT,28,28,4.91497181,-72.93290312,16:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103760.774,0.635,ROSEN2013,PITT,21,25,4.91497232,-72.9329031,17:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.072,0.762,ROSEN2013,PITT,135,121,4.91497498,-72.93290298,18:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.072,0.635,ROSEN2013,PITT,42,47,4.91497498,-72.93290298,19:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.08,0.6985,ROSEN2013,AXGR,67,23,4.91497505,-72.93290298,20:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.152,0.6985,ROSEN2013,CISL,16,18,4.91497569,-72.93290295,21:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.179,0.762,ROSEN2013,PITT,28,22,4.91497593,-72.93290294,22:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
